Model,MSO68B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-10,,Sample Interval,1.60000000e-10
Record Length,13750,,Record Length,13750
Zero Index,7287.21484375,,Zero Index,7287.21484375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,-2.580000,,yPosition,-3.620000

Labels,,
TIME,CH1,CH2
4.26525625e-07,2.52712500e+01,-2.75781250e-01
4.26685625e-07,2.52719687e+01,-3.02343750e-01
4.26845625e-07,2.52705312e+01,-3.22656250e-01
4.27005625e-07,2.52676562e+01,-2.52343750e-01
4.27165625e-07,2.52633437e+01,-1.78906250e-01
4.27325625e-07,2.52604687e+01,-1.81250000e-01
4.27485625e-07,2.52575937e+01,-2.53906250e-01
4.27645625e-07,2.52547187e+01,-2.50000000e-01
4.27805625e-07,2.52532813e+01,-2.56250000e-01
4.27965625e-07,2.52518437e+01,-2.78125000e-01
4.28125625e-07,2.52518437e+01,-2.86718750e-01
4.28285625e-07,2.52518437e+01,-2.85937500e-01
4.28445625e-07,2.52518437e+01,-2.39062500e-01
4.28605625e-07,2.52518437e+01,-2.17968750e-01
4.28765625e-07,2.52525625e+01,-1.92968750e-01
4.28925625e-07,2.52518437e+01,-1.57812500e-01
4.29085625e-07,2.52518437e+01,-1.65625000e-01
4.29245625e-07,2.52518437e+01,-2.08593750e-01
4.29405625e-07,2.52518437e+01,-2.21093750e-01
4.29565625e-07,2.52525625e+01,-1.90625000e-01
4.29725625e-07,2.52525625e+01,-1.99218750e-01
4.29885625e-07,2.52540000e+01,-2.50000000e-01
4.30045625e-07,2.52547187e+01,-3.36718750e-01
4.30205625e-07,2.52568750e+01,-3.29687500e-01
4.30365625e-07,2.52583125e+01,-2.93750000e-01
4.30525625e-07,2.52611875e+01,-3.14062500e-01
4.30685625e-07,2.52640625e+01,-3.50000000e-01
4.30845625e-07,2.52669375e+01,-3.08593750e-01
4.31005625e-07,2.52690937e+01,-1.89843750e-01
4.31165625e-07,2.52705312e+01,-1.55468750e-01
4.31325625e-07,2.52705312e+01,-1.87500000e-01
4.31485625e-07,2.52698125e+01,-2.53125000e-01
4.31645625e-07,2.52669375e+01,-2.56250000e-01
4.31805625e-07,2.52619062e+01,-2.34375000e-01
4.31965625e-07,2.52532813e+01,-2.21875000e-01
4.32125625e-07,2.52425000e+01,-2.15625000e-01
4.32285625e-07,2.52288437e+01,-2.16406250e-01
4.32445625e-07,2.52130313e+01,-2.34375000e-01
4.32605625e-07,2.51950625e+01,-3.12500000e-01
4.32765625e-07,2.51770937e+01,-3.23437500e-01
4.32925625e-07,2.51605625e+01,-2.40625000e-01
4.33085625e-07,2.51454687e+01,-2.21875000e-01
4.33245625e-07,2.51339687e+01,-3.09375000e-01
4.33405625e-07,2.51260625e+01,-3.59375000e-01
4.33565625e-07,2.51217500e+01,-3.65625000e-01
4.33725625e-07,2.51217500e+01,-3.86718750e-01
4.33885625e-07,2.51253437e+01,-3.29687500e-01
4.34045625e-07,2.51310937e+01,-2.35937500e-01
4.34205625e-07,2.51390000e+01,-2.53125000e-01
4.34365625e-07,2.51476250e+01,-3.38281250e-01
4.34525625e-07,2.51576875e+01,-2.96875000e-01
4.34685625e-07,2.51670313e+01,-2.00000000e-01
4.34845625e-07,2.51770937e+01,-1.98437500e-01
4.35005625e-07,2.51864375e+01,-2.10156250e-01
4.35165625e-07,2.51950625e+01,-2.45312500e-01
4.35325625e-07,2.52036875e+01,-2.56250000e-01
4.35485625e-07,2.52115937e+01,-2.11718750e-01
4.35645625e-07,2.52173437e+01,-1.40625000e-01
4.35805625e-07,2.52216562e+01,-1.47656250e-01
4.35965625e-07,2.52230937e+01,-2.08593750e-01
4.36125625e-07,2.52238125e+01,-2.08593750e-01
4.36285625e-07,2.52223750e+01,-2.42187500e-01
4.36445625e-07,2.52202188e+01,-2.70312500e-01
4.36605625e-07,2.52180625e+01,-2.21093750e-01
4.36765625e-07,2.52166250e+01,-1.84375000e-01
4.36925625e-07,2.52159062e+01,-2.08593750e-01
4.37085625e-07,2.52166250e+01,-2.39062500e-01
4.37245625e-07,2.52187812e+01,-2.47656250e-01
4.37405625e-07,2.52216562e+01,-2.56250000e-01
4.37565625e-07,2.52245312e+01,-2.19531250e-01
4.37725625e-07,2.52266875e+01,-2.10156250e-01
4.37885625e-07,2.52274062e+01,-2.42187500e-01
4.38045625e-07,2.52259687e+01,-1.96093750e-01
4.38205625e-07,2.52238125e+01,-1.14062500e-01
4.38365625e-07,2.52195000e+01,-1.01562500e-01
4.38525625e-07,2.52144687e+01,-1.84375000e-01
4.38685625e-07,2.52094375e+01,-2.66406250e-01
4.38845625e-07,2.52044062e+01,-3.14062500e-01
4.39005625e-07,2.52008125e+01,-3.25000000e-01
4.39165625e-07,2.51993750e+01,-3.12500000e-01
4.39325625e-07,2.51993750e+01,-2.96875000e-01
4.39485625e-07,2.52015312e+01,-2.48437500e-01
4.39645625e-07,2.52051250e+01,-2.30468750e-01
4.39805625e-07,2.52108750e+01,-2.56250000e-01
4.39965625e-07,2.52166250e+01,-2.53125000e-01
4.40125625e-07,2.52230937e+01,-1.80468750e-01
4.40285625e-07,2.52288437e+01,-1.32031250e-01
4.40445625e-07,2.52345937e+01,-1.64062500e-01
4.40605625e-07,2.52396250e+01,-1.53125000e-01
4.40765625e-07,2.52439375e+01,-1.80468750e-01
4.40925625e-07,2.52475312e+01,-2.48437500e-01
4.41085625e-07,2.52496875e+01,-2.56250000e-01
4.41245625e-07,2.52511250e+01,-2.39843750e-01
4.41405625e-07,2.52518437e+01,-2.28125000e-01
4.41565625e-07,2.52511250e+01,-9.60937500e-02
4.41725625e-07,2.52511250e+01,1.40625000e-02
4.41885625e-07,2.52504062e+01,-9.60937500e-02
4.42045625e-07,2.52489687e+01,-3.00000000e-01
4.42205625e-07,2.52482500e+01,-3.82812500e-01
4.42365625e-07,2.52482500e+01,-3.13281250e-01
4.42525625e-07,2.52475312e+01,-2.84375000e-01
4.42685625e-07,2.52475312e+01,-2.24218750e-01
4.42845625e-07,2.52475312e+01,-1.78906250e-01
4.43005625e-07,2.52475312e+01,-1.95312500e-01
4.43165625e-07,2.52475312e+01,-2.04687500e-01
4.43325625e-07,2.52475312e+01,-2.17968750e-01
4.43485625e-07,2.52475312e+01,-2.04687500e-01
4.43645625e-07,2.52475312e+01,-1.92968750e-01
4.43805625e-07,2.52475312e+01,-2.23437500e-01
4.43965625e-07,2.52482500e+01,-2.50781250e-01
4.44125625e-07,2.52489687e+01,-2.03125000e-01
4.44285625e-07,2.52504062e+01,-1.97656250e-01
4.44445625e-07,2.52525625e+01,-2.69531250e-01
4.44605625e-07,2.52554375e+01,-3.12500000e-01
4.44765625e-07,2.52590312e+01,-2.82031250e-01
4.44925625e-07,2.52640625e+01,-2.07812500e-01
4.45085625e-07,2.52690937e+01,-2.14062500e-01
4.45245625e-07,2.52734063e+01,-2.47656250e-01
4.45405625e-07,2.52770000e+01,-2.28125000e-01
4.45565625e-07,2.52791562e+01,-1.49218750e-01
4.45725625e-07,2.52791562e+01,-1.33593750e-01
4.45885625e-07,2.52777187e+01,-1.95312500e-01
4.46045625e-07,2.52734063e+01,-1.49218750e-01
4.46205625e-07,2.52683750e+01,-5.62500000e-02
4.46365625e-07,2.52619062e+01,-4.14062500e-02
4.46525625e-07,2.52540000e+01,-1.38281250e-01
4.46685625e-07,2.52460938e+01,-2.13281250e-01
4.46845625e-07,2.52374687e+01,-1.99218750e-01
4.47005625e-07,2.52281250e+01,-2.09375000e-01
4.47165625e-07,2.52180625e+01,-2.53125000e-01
4.47325625e-07,2.52058437e+01,-2.73437500e-01
4.47485625e-07,2.51929063e+01,-2.44531250e-01
4.47645625e-07,2.51778125e+01,-2.41406250e-01
4.47805625e-07,2.51627187e+01,-3.00781250e-01
4.47965625e-07,2.51461875e+01,-3.12500000e-01
4.48125625e-07,2.51310937e+01,-2.17187500e-01
4.48285625e-07,2.51181562e+01,-1.59375000e-01
4.48445625e-07,2.51080937e+01,-1.75781250e-01
4.48605625e-07,2.51023437e+01,-2.09375000e-01
4.48765625e-07,2.51001875e+01,-2.21875000e-01
4.48925625e-07,2.51030625e+01,-2.51562500e-01
4.49085625e-07,2.51088125e+01,-2.95312500e-01
4.49245625e-07,2.51181562e+01,-2.93750000e-01
4.49405625e-07,2.51289375e+01,-2.61718750e-01
4.49565625e-07,2.51397188e+01,-2.12500000e-01
4.49725625e-07,2.51512187e+01,-2.05468750e-01
4.49885625e-07,2.51605625e+01,-2.28906250e-01
4.50045625e-07,2.51691875e+01,-2.12500000e-01
4.50205625e-07,2.51756562e+01,-2.20312500e-01
4.50365625e-07,2.51814062e+01,-3.00000000e-01
4.50525625e-07,2.51850000e+01,-3.61718750e-01
4.50685625e-07,2.51885937e+01,-3.39843750e-01
4.50845625e-07,2.51929063e+01,-2.70312500e-01
4.51005625e-07,2.51965000e+01,-2.19531250e-01
4.51165625e-07,2.52008125e+01,-1.81250000e-01
4.51325625e-07,2.52044062e+01,-1.52343750e-01
4.51485625e-07,2.52087187e+01,-1.99218750e-01
4.51645625e-07,2.52108750e+01,-2.55468750e-01
4.51805625e-07,2.52115937e+01,-2.13281250e-01
4.51965625e-07,2.52108750e+01,-1.90625000e-01
4.52125625e-07,2.52087187e+01,-2.22656250e-01
4.52285625e-07,2.52051250e+01,-2.80468750e-01
4.52445625e-07,2.52008125e+01,-3.21875000e-01
4.52605625e-07,2.51965000e+01,-3.28125000e-01
4.52765625e-07,2.51929063e+01,-3.14062500e-01
4.52925625e-07,2.51900312e+01,-2.62500000e-01
4.53085625e-07,2.51885937e+01,-2.32812500e-01
4.53245625e-07,2.51885937e+01,-2.21875000e-01
4.53405625e-07,2.51900312e+01,-2.27343750e-01
4.53565625e-07,2.51914687e+01,-1.90625000e-01
4.53725625e-07,2.51943437e+01,-2.02343750e-01
4.53885625e-07,2.51972187e+01,-2.74218750e-01
4.54045625e-07,2.52008125e+01,-3.18750000e-01
4.54205625e-07,2.52051250e+01,-3.23437500e-01
4.54365625e-07,2.52087187e+01,-2.83593750e-01
4.54525625e-07,2.52144687e+01,-2.97656250e-01
4.54685625e-07,2.52195000e+01,-2.94531250e-01
4.54845625e-07,2.52252500e+01,-2.24218750e-01
4.55005625e-07,2.52310000e+01,-1.78125000e-01
4.55165625e-07,2.52353125e+01,-2.03906250e-01
4.55325625e-07,2.52403438e+01,-3.14062500e-01
4.55485625e-07,2.52432187e+01,-3.18750000e-01
4.55645625e-07,2.52453750e+01,-2.57031250e-01
4.55805625e-07,2.52460938e+01,-2.44531250e-01
4.55965625e-07,2.52460938e+01,-2.32031250e-01
4.56125625e-07,2.52439375e+01,-2.53906250e-01
4.56285625e-07,2.52396250e+01,-2.38281250e-01
4.56445625e-07,2.52353125e+01,-1.84375000e-01
4.56605625e-07,2.52288437e+01,-1.70312500e-01
4.56765625e-07,2.52216562e+01,-1.99218750e-01
4.56925625e-07,2.52137500e+01,-2.02343750e-01
4.57085625e-07,2.52051250e+01,-2.14843750e-01
4.57245625e-07,2.51965000e+01,-2.46093750e-01
4.57405625e-07,2.51878750e+01,-2.03125000e-01
4.57565625e-07,2.51792500e+01,-1.74218750e-01
4.57725625e-07,2.51706250e+01,-1.46875000e-01
4.57885625e-07,2.51620000e+01,-1.24218750e-01
4.58045625e-07,2.51548125e+01,-1.68750000e-01
4.58205625e-07,2.51469063e+01,-2.65625000e-01
4.58365625e-07,2.51404375e+01,-3.02343750e-01
4.58525625e-07,2.51354062e+01,-2.81250000e-01
4.58685625e-07,2.51310937e+01,-2.21093750e-01
4.58845625e-07,2.51289375e+01,-2.25000000e-01
4.59005625e-07,2.51296562e+01,-3.06250000e-01
4.59165625e-07,2.51325312e+01,-3.05468750e-01
4.59325625e-07,2.51382812e+01,-2.72656250e-01
4.59485625e-07,2.51454687e+01,-2.46093750e-01
4.59645625e-07,2.51548125e+01,-1.92968750e-01
4.59805625e-07,2.51655937e+01,-2.07031250e-01
4.59965625e-07,2.51763750e+01,-3.11718750e-01
4.60125625e-07,2.51864375e+01,-3.29687500e-01
4.60285625e-07,2.51965000e+01,-2.89843750e-01
4.60445625e-07,2.52044062e+01,-3.05468750e-01
4.60605625e-07,2.52115937e+01,-3.13281250e-01
4.60765625e-07,2.52173437e+01,-2.43750000e-01
4.60925625e-07,2.52209375e+01,-1.54687500e-01
4.61085625e-07,2.52238125e+01,-1.67187500e-01
4.61245625e-07,2.52259687e+01,-2.02343750e-01
4.61405625e-07,2.52274062e+01,-2.15625000e-01
4.61565625e-07,2.52274062e+01,-2.20312500e-01
4.61725625e-07,2.52281250e+01,-2.04687500e-01
4.61885625e-07,2.52281250e+01,-2.00000000e-01
4.62045625e-07,2.52281250e+01,-2.21093750e-01
4.62205625e-07,2.52288437e+01,-2.75781250e-01
4.62365625e-07,2.52288437e+01,-2.42187500e-01
4.62525625e-07,2.52295625e+01,-1.72656250e-01
4.62685625e-07,2.52288437e+01,-1.94531250e-01
4.62845625e-07,2.52288437e+01,-2.20312500e-01
4.63005625e-07,2.52266875e+01,-2.32812500e-01
4.63165625e-07,2.52245312e+01,-2.27343750e-01
4.63325625e-07,2.52209375e+01,-2.03906250e-01
4.63485625e-07,2.52166250e+01,-2.54687500e-01
4.63645625e-07,2.52115937e+01,-2.93750000e-01
4.63805625e-07,2.52058437e+01,-2.37500000e-01
4.63965625e-07,2.52008125e+01,-1.32031250e-01
4.64125625e-07,2.51972187e+01,-1.07031250e-01
4.64285625e-07,2.51950625e+01,-1.77343750e-01
4.64445625e-07,2.51950625e+01,-2.24218750e-01
4.64605625e-07,2.51972187e+01,-1.95312500e-01
4.64765625e-07,2.52015312e+01,-1.77343750e-01
4.64925625e-07,2.52087187e+01,-1.97656250e-01
4.65085625e-07,2.52166250e+01,-2.41406250e-01
4.65245625e-07,2.52245312e+01,-3.01562500e-01
4.65405625e-07,2.52324375e+01,-2.64062500e-01
4.65565625e-07,2.52389062e+01,-1.19531250e-01
4.65725625e-07,2.52446562e+01,-4.68750000e-02
4.65885625e-07,2.52482500e+01,-1.38281250e-01
4.66045625e-07,2.52496875e+01,-2.34375000e-01
4.66205625e-07,2.52496875e+01,-2.90625000e-01
4.66365625e-07,2.52496875e+01,-3.05468750e-01
4.66525625e-07,2.52482500e+01,-3.32031250e-01
4.66685625e-07,2.52468125e+01,-3.02343750e-01
4.66845625e-07,2.52446562e+01,-2.30468750e-01
4.67005625e-07,2.52425000e+01,-2.43750000e-01
4.67165625e-07,2.52403438e+01,-2.21875000e-01
4.67325625e-07,2.52381875e+01,-2.02343750e-01
4.67485625e-07,2.52360312e+01,-2.60156250e-01
4.67645625e-07,2.52345937e+01,-3.12500000e-01
4.67805625e-07,2.52338750e+01,-3.30468750e-01
4.67965625e-07,2.52338750e+01,-3.02343750e-01
4.68125625e-07,2.52331563e+01,-2.84375000e-01
4.68285625e-07,2.52324375e+01,-2.54687500e-01
4.68445625e-07,2.52302812e+01,-2.14062500e-01
4.68605625e-07,2.52281250e+01,-1.81250000e-01
4.68765625e-07,2.52230937e+01,-1.46875000e-01
4.68925625e-07,2.52173437e+01,-1.68750000e-01
4.69085625e-07,2.52115937e+01,-1.95312500e-01
4.69245625e-07,2.52044062e+01,-2.09375000e-01
4.69405625e-07,2.51972187e+01,-1.80468750e-01
4.69565625e-07,2.51921875e+01,-2.03906250e-01
4.69725625e-07,2.51878750e+01,-2.61718750e-01
4.69885625e-07,2.51850000e+01,-2.80468750e-01
4.70045625e-07,2.51835625e+01,-2.84375000e-01
4.70205625e-07,2.51842812e+01,-2.82031250e-01
4.70365625e-07,2.51871562e+01,-2.46875000e-01
4.70525625e-07,2.51914687e+01,-1.97656250e-01
4.70685625e-07,2.51965000e+01,-2.18750000e-01
4.70845625e-07,2.52029687e+01,-2.32031250e-01
4.71005625e-07,2.52101562e+01,-2.85937500e-01
4.71165625e-07,2.52173437e+01,-3.78906250e-01
4.71325625e-07,2.52230937e+01,-3.66406250e-01
4.71485625e-07,2.52266875e+01,-3.53125000e-01
4.71645625e-07,2.52288437e+01,-3.19531250e-01
4.71805625e-07,2.52281250e+01,-2.46093750e-01
4.71965625e-07,2.52238125e+01,-2.46093750e-01
4.72125625e-07,2.52166250e+01,-2.73437500e-01
4.72285625e-07,2.52065625e+01,-2.01562500e-01
4.72445625e-07,2.51950625e+01,-1.15625000e-01
4.72605625e-07,2.51828437e+01,-1.57812500e-01
4.72765625e-07,2.51699062e+01,-2.82031250e-01
4.72925625e-07,2.51584062e+01,-4.09375000e-01
4.73085625e-07,2.51490625e+01,-3.32031250e-01
4.73245625e-07,2.51440312e+01,-1.50000000e-01
4.73405625e-07,2.51425937e+01,-9.76562500e-02
4.73565625e-07,2.51461875e+01,-1.38281250e-01
4.73725625e-07,2.51533750e+01,-1.21875000e-01
4.73885625e-07,2.51634375e+01,-9.29687500e-02
4.74045625e-07,2.51756562e+01,-1.10156250e-01
4.74205625e-07,2.51871562e+01,-1.32812500e-01
4.74365625e-07,2.51979375e+01,-1.64062500e-01
4.74525625e-07,2.52065625e+01,-1.70312500e-01
4.74685625e-07,2.52123125e+01,-2.32031250e-01
4.74845625e-07,2.52159062e+01,-3.42968750e-01
4.75005625e-07,2.52187812e+01,-3.89062500e-01
4.75165625e-07,2.52202188e+01,-3.67968750e-01
4.75325625e-07,2.52238125e+01,-3.35156250e-01
4.75485625e-07,2.52274062e+01,-3.37500000e-01
4.75645625e-07,2.52331563e+01,-2.95312500e-01
4.75805625e-07,2.52403438e+01,-2.29687500e-01
4.75965625e-07,2.52460938e+01,-1.46875000e-01
4.76125625e-07,2.52504062e+01,-1.10156250e-01
4.76285625e-07,2.52525625e+01,-2.24218750e-01
4.76445625e-07,2.52504062e+01,-3.20312500e-01
4.76605625e-07,2.52453750e+01,-2.65625000e-01
4.76765625e-07,2.52374687e+01,-1.60156250e-01
4.76925625e-07,2.52288437e+01,-1.17187500e-01
4.77085625e-07,2.52195000e+01,-1.27343750e-01
4.77245625e-07,2.52115937e+01,-2.00781250e-01
4.77405625e-07,2.52080000e+01,-2.75781250e-01
4.77565625e-07,2.52072812e+01,-2.40625000e-01
4.77725625e-07,2.52108750e+01,-2.02343750e-01
4.77885625e-07,2.52187812e+01,-2.45312500e-01
4.78045625e-07,2.52288437e+01,-3.06250000e-01
4.78205625e-07,2.52403438e+01,-2.03125000e-01
4.78365625e-07,2.52518437e+01,-7.26562500e-02
4.78525625e-07,2.52619062e+01,-1.41406250e-01
4.78685625e-07,2.52690937e+01,-3.01562500e-01
4.78845625e-07,2.52741250e+01,-3.14843750e-01
4.79005625e-07,2.52762812e+01,-2.40625000e-01
4.79165625e-07,2.52748437e+01,-2.20312500e-01
4.79325625e-07,2.52726875e+01,-1.80468750e-01
4.79485625e-07,2.52690937e+01,-1.64062500e-01
4.79645625e-07,2.52647812e+01,-1.84375000e-01
4.79805625e-07,2.52611875e+01,-1.83593750e-01
4.79965625e-07,2.52590312e+01,-2.15625000e-01
4.80125625e-07,2.52575937e+01,-2.53906250e-01
4.80285625e-07,2.52575937e+01,-2.72656250e-01
4.80445625e-07,2.52590312e+01,-3.08593750e-01
4.80605625e-07,2.52619062e+01,-3.45312500e-01
4.80765625e-07,2.52655000e+01,-3.22656250e-01
4.80925625e-07,2.52683750e+01,-3.03125000e-01
4.81085625e-07,2.52705312e+01,-3.07031250e-01
4.81245625e-07,2.52698125e+01,-3.44531250e-01
4.81405625e-07,2.52669375e+01,-4.37500000e-01
4.81565625e-07,2.52597500e+01,-4.10156250e-01
4.81725625e-07,2.52475312e+01,-2.95312500e-01
4.81885625e-07,2.52317187e+01,-2.53125000e-01
4.82045625e-07,2.52115937e+01,-2.55468750e-01
4.82205625e-07,2.51878750e+01,-2.53125000e-01
4.82365625e-07,2.51620000e+01,-2.14843750e-01
4.82525625e-07,2.51346875e+01,-1.82812500e-01
4.82685625e-07,2.51059375e+01,-2.41406250e-01
4.82845625e-07,2.50764687e+01,-3.57812500e-01
4.83005625e-07,2.50441250e+01,-3.55468750e-01
4.83165625e-07,2.50103437e+01,-2.51562500e-01
4.83325625e-07,2.49722500e+01,-1.91406250e-01
4.83485625e-07,2.49276875e+01,-2.13281250e-01
4.83645625e-07,2.48766562e+01,-1.77343750e-01
4.83805625e-07,2.48170000e+01,-1.57812500e-01
4.83965625e-07,2.47487187e+01,-2.53125000e-01
4.84125625e-07,2.46696562e+01,-3.40625000e-01
4.84285625e-07,2.45819687e+01,-3.28125000e-01
4.84445625e-07,2.44835000e+01,-2.85937500e-01
4.84605625e-07,2.43764062e+01,-2.39062500e-01
4.84765625e-07,2.42592500e+01,-2.01562500e-01
4.84925625e-07,2.41341875e+01,-1.94531250e-01
4.85085625e-07,2.39997812e+01,-1.93750000e-01
4.85245625e-07,2.38581875e+01,-1.90625000e-01
4.85405625e-07,2.37072500e+01,-1.80468750e-01
4.85565625e-07,2.35484062e+01,-1.76562500e-01
4.85725625e-07,2.33802187e+01,-2.15625000e-01
4.85885625e-07,2.32019687e+01,-2.45312500e-01
4.86045625e-07,2.30136562e+01,-2.77343750e-01
4.86205625e-07,2.28124062e+01,-2.94531250e-01
4.86365625e-07,2.25982188e+01,-3.23437500e-01
4.86525625e-07,2.23689375e+01,-3.31250000e-01
4.86685625e-07,2.21231250e+01,-2.74218750e-01
4.86845625e-07,2.18600625e+01,-2.75000000e-01
4.87005625e-07,2.15790312e+01,-2.70312500e-01
4.87165625e-07,2.12800313e+01,-1.96093750e-01
4.87325625e-07,2.09623437e+01,-1.82031250e-01
4.87485625e-07,2.06274062e+01,-2.86718750e-01
4.87645625e-07,2.02752188e+01,-3.32031250e-01
4.87805625e-07,1.99065000e+01,-2.55468750e-01
4.87965625e-07,1.95234062e+01,-2.28906250e-01
4.88125625e-07,1.91273750e+01,-2.64062500e-01
4.88285625e-07,1.87176875e+01,-2.46093750e-01
4.88445625e-07,1.82950625e+01,-1.60156250e-01
4.88605625e-07,1.78609375e+01,-1.57812500e-01
4.88765625e-07,1.74138750e+01,-2.25781250e-01
4.88925625e-07,1.69538750e+01,-2.80468750e-01
4.89085625e-07,1.64795000e+01,-3.03906250e-01
4.89245625e-07,1.59893125e+01,-2.22656250e-01
4.89405625e-07,1.54825937e+01,-1.42968750e-01
4.89565625e-07,1.49579062e+01,-1.82031250e-01
4.89725625e-07,1.44138125e+01,-2.47656250e-01
4.89885625e-07,1.38517500e+01,-2.04687500e-01
4.90045625e-07,1.32702812e+01,-1.38281250e-01
4.90205625e-07,1.26708437e+01,-1.58593750e-01
4.90365625e-07,1.20555937e+01,-2.57812500e-01
4.90525625e-07,1.14252500e+01,-2.99218750e-01
4.90685625e-07,1.07812500e+01,-2.39062500e-01
4.90845625e-07,1.01250312e+01,-2.27343750e-01
4.91005625e-07,9.45731250e+00,-1.94531250e-01
4.91165625e-07,8.77737500e+00,-5.78125000e-02
4.91325625e-07,8.08737500e+00,-2.34375000e-02
4.91485625e-07,7.38587500e+00,-9.60937500e-02
4.91645625e-07,6.67359375e+00,-1.97656250e-01
4.91805625e-07,5.95125000e+00,-2.44531250e-01
4.91965625e-07,5.21956250e+00,-2.27343750e-01
4.92125625e-07,4.47925000e+00,-2.28125000e-01
4.92285625e-07,3.73318750e+00,-2.43750000e-01
4.92445625e-07,2.98137500e+00,-2.13281250e-01
4.92605625e-07,2.22596875e+00,-2.32031250e-01
4.92765625e-07,1.46984375e+00,-2.39062500e-01
4.92925625e-07,7.13718750e-01,-1.77343750e-01
4.93085625e-07,-4.02500000e-02,-1.95312500e-01
4.93245625e-07,-7.89187500e-01,-1.92187500e-01
4.93405625e-07,-1.53093750e+00,-1.17968750e-01
4.93565625e-07,-2.26190625e+00,-7.73437500e-02
4.93725625e-07,-2.97921875e+00,-1.22656250e-01
4.93885625e-07,-3.68000000e+00,-1.85156250e-01
4.94045625e-07,-4.36065625e+00,-2.33593750e-01
4.94205625e-07,-5.01687500e+00,-2.79687500e-01
4.94365625e-07,-5.64721875e+00,-2.35156250e-01
4.94525625e-07,-6.24881250e+00,-1.75781250e-01
4.94685625e-07,-6.81878125e+00,-2.00000000e-01
4.94845625e-07,-7.35712500e+00,-2.01562500e-01
4.95005625e-07,-7.85953125e+00,-1.33593750e-01
4.95165625e-07,-8.32671875e+00,-1.50781250e-01
4.95325625e-07,-8.75509375e+00,-2.20312500e-01
4.95485625e-07,-9.14321875e+00,-2.43750000e-01
4.95645625e-07,-9.48750000e+00,-2.37500000e-01
4.95805625e-07,-9.78650000e+00,-2.71093750e-01
4.95965625e-07,-1.00373438e+01,-3.36718750e-01
4.96125625e-07,-1.02364375e+01,-3.91406250e-01
4.96285625e-07,-1.03830625e+01,-3.25781250e-01
4.96445625e-07,-1.04765000e+01,-1.30468750e-01
4.96605625e-07,-1.05160313e+01,-7.10937500e-02
4.96765625e-07,-1.05023750e+01,-1.37500000e-01
4.96925625e-07,-1.04369688e+01,-2.00000000e-01
4.97085625e-07,-1.03205313e+01,-2.14843750e-01
4.97245625e-07,-1.01537813e+01,-2.00000000e-01
4.97405625e-07,-9.93887500e+00,-1.50000000e-01
4.97565625e-07,-9.67509375e+00,-1.19531250e-01
4.97725625e-07,-9.36459375e+00,-2.02343750e-01
4.97885625e-07,-9.00737500e+00,-2.96875000e-01
4.98045625e-07,-8.60631250e+00,-3.17187500e-01
4.98205625e-07,-8.16140625e+00,-2.86718750e-01
4.98365625e-07,-7.67553125e+00,-3.02343750e-01
4.98525625e-07,-7.15156250e+00,-2.75781250e-01
4.98685625e-07,-6.59309375e+00,-2.35156250e-01
4.98845625e-07,-6.00443750e+00,-2.64843750e-01
4.99005625e-07,-5.38918750e+00,-2.27343750e-01
4.99165625e-07,-4.75309375e+00,-1.82812500e-01
4.99325625e-07,-4.10118750e+00,-1.96093750e-01
4.99485625e-07,-3.43850000e+00,-2.28125000e-01
4.99645625e-07,-2.77006250e+00,-2.24218750e-01
4.99805625e-07,-2.10234375e+00,-2.35937500e-01
4.99965625e-07,-1.43821875e+00,-2.29687500e-01
5.00125625e-07,-7.83437500e-01,-2.30468750e-01
5.00285625e-07,-1.43031250e-01,-2.78125000e-01
5.00445625e-07,4.80125000e-01,-2.37500000e-01
5.00605625e-07,1.08100000e+00,-1.79687500e-01
5.00765625e-07,1.65743750e+00,-2.64062500e-01
5.00925625e-07,2.20440625e+00,-4.15625000e-01
5.01085625e-07,2.72046875e+00,-4.03906250e-01
5.01245625e-07,3.20059375e+00,-3.27343750e-01
