Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.16796875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.16026875e-07,-2.18750000e-02
-2.15866875e-07,-4.06250000e-02
-2.15706875e-07,-2.45312500e-02
-2.15546875e-07,-9.84375000e-03
-2.15386875e-07,-2.75000000e-02
-2.15226875e-07,-4.23437500e-02
-2.15066875e-07,-3.35937500e-02
-2.14906875e-07,-2.60937500e-02
-2.14746875e-07,-3.25000000e-02
-2.14586875e-07,-4.17187500e-02
-2.14426875e-07,-3.96875000e-02
-2.14266875e-07,-2.32812500e-02
-2.14106875e-07,-2.00000000e-02
-2.13946875e-07,-4.73437500e-02
-2.13786875e-07,-6.42187500e-02
-2.13626875e-07,-4.70312500e-02
-2.13466875e-07,-4.18750000e-02
-2.13306875e-07,-6.03125000e-02
-2.13146875e-07,-4.90625000e-02
-2.12986875e-07,-1.32812500e-02
-2.12826875e-07,-1.51562500e-02
-2.12666875e-07,-4.75000000e-02
-2.12506875e-07,-4.93750000e-02
-2.12346875e-07,-1.78125000e-02
-2.12186875e-07,-6.56250000e-03
-2.12026875e-07,-3.78125000e-02
-2.11866875e-07,-6.64062500e-02
-2.11706875e-07,-5.03125000e-02
-2.11546875e-07,-2.93750000e-02
-2.11386875e-07,-5.17187500e-02
-2.11226875e-07,-6.93750000e-02
-2.11066875e-07,-3.51562500e-02
-2.10906875e-07,-1.20312500e-02
-2.10746875e-07,-3.87500000e-02
-2.10586875e-07,-4.93750000e-02
-2.10426875e-07,-2.92187500e-02
-2.10266875e-07,-3.84375000e-02
-2.10106875e-07,-5.71875000e-02
-2.09946875e-07,-3.39062500e-02
-2.09786875e-07,-1.39062500e-02
-2.09626875e-07,-4.29687500e-02
-2.09466875e-07,-6.90625000e-02
-2.09306875e-07,-5.28125000e-02
-2.09146875e-07,-2.59375000e-02
-2.08986875e-07,-1.84375000e-02
-2.08826875e-07,-3.65625000e-02
-2.08666875e-07,-5.84375000e-02
-2.08506875e-07,-3.95312500e-02
-2.08346875e-07,-8.28125000e-03
-2.08186875e-07,-3.96875000e-02
-2.08026875e-07,-8.48437500e-02
-2.07866875e-07,-5.20312500e-02
